cost_component|cost_period|additional_relative_req|var_pop|closest_relative_group|agegroup|act_cost_total|act_py|att_cost_total|att_py|n_cases_included|act_cost_per_person|att_cost_per_person|att_cost_prop
filled_prescriptions|after_index|no|bd_10#inc_2016_2021|sibling|25-64|402393.65|212.39330788|112606.75616|212.39330788|214|1894.5684024|530.18033989|
filled_prescriptions|after_index|no|bd_10#inc_2016_2021|child|65+|44593.64|15|31716.54|15|15|2972.9093333|2114.436|
filled_prescriptions|after_index|no|bd_10#inc_2016_2021|partner|65+|26019.2|7.9698630137|10004.556849|7.9698630137|8|3264.6985218|1255.2984703|
filled_prescriptions|after_index|no|bd_10#inc_2016_2021|pooled|65+|70612.84|23.969863014|41220.296849|23.969863014|24|2945.9008572|1719.6717739|
filled_prescriptions|after_index|no|bd_10#inc_2016_2021|sibling|65+||||||||
filled_prescriptions|after_index|no|bd_10#prev_2021|father|0-24|8083619.37|5063.7013699|565301.19233|5063.7013699|5073|1596.3854855|111.63794052|
filled_prescriptions|after_index|no|bd_10#prev_2021|mother|0-24|8716227.82|5319.5945205|427930.84781|5319.5945205|5324|1638.5135721|80.444260583|
filled_prescriptions|after_index|no|bd_10#prev_2021|child|25-64|956077.49|1217.7671233|409943.69096|1217.7671233|1223|785.10699765|336.63553821|
filled_prescriptions|after_index|no|bd_10#prev_2021|parent|25-64|8991007.37|3011.5780822|658895.03712|3011.5780822|3027|2985.4804108|218.78729993|
filled_prescriptions|after_index|no|bd_10#prev_2021|partner|25-64|4889308.85|5884.3506849|210782.40233|5884.3506849|5889|830.90031709|35.820843049|
filled_prescriptions|after_index|no|bd_10#prev_2021|pooled|25-64|16839490.26|11549|1473978.9338|11549|11578|1458.0907663|127.62827378|
filled_prescriptions|after_index|no|bd_10#prev_2021|sibling|25-64|2003096.55|1435.3041096|194357.80342|1435.3041096|1439|1395.5903398|135.41228101|
filled_prescriptions|after_index|no|bd_10#prev_2021|child|65+|97501.49|57|-26639.68|57|57|1710.5524561|-467.362807|
filled_prescriptions|after_index|no|bd_10#prev_2021|partner|65+|146033.25|35.361643836|52303.835479|35.361643836|37|4129.7076199|1479.1121058|
filled_prescriptions|after_index|no|bd_10#prev_2021|pooled|65+|287156.19|103.85479452|49288.675342|103.85479452|106|2764.9776915|474.59219933|
filled_prescriptions|after_index|no|bd_10#prev_2021|sibling|65+|43621.45|11.493150685|23624.519863|11.493150685|12|3795.4300954|2055.5303337|
filled_prescriptions|after_index|no|bd_11#inc_2016_2021|father|0-24|5520630.18|4906.7907703|732704.67166|4906.7907703|4919|1125.0999764|149.32462091|
filled_prescriptions|after_index|no|bd_11#inc_2016_2021|mother|0-24|6706253.01|5105.2661726|1191348.7897|5105.2661726|5113|1313.5951747|233.35684162|
filled_prescriptions|after_index|no|bd_11#inc_2016_2021|child|25-64|1020379.72|1063.8411633|341386.92395|1063.8411633|1069|959.1466802|320.90027697|
filled_prescriptions|after_index|no|bd_11#inc_2016_2021|parent|25-64|4264668.73|996.41596676|725668.52671|996.41596676|1012|4280.0084224|728.27870178|
filled_prescriptions|after_index|no|bd_11#inc_2016_2021|partner|25-64|6269487.87|3385.5333034|910119.3201|3385.5333034|3396|1851.846462|268.82598354|
filled_prescriptions|after_index|no|bd_11#inc_2016_2021|pooled|25-64|13712297.11|6502.1744667|1669350.5634|6502.1744667|6537|2108.8786806|256.73727643|
filled_prescriptions|after_index|no|bd_11#inc_2016_2021|sibling|25-64|2157760.79|1056.3840332|-307824.2073|1056.3840332|1060|2042.5912567|-291.3942256|
filled_prescriptions|after_index|no|bd_11#inc_2016_2021|child|65+|5790163.49|3094.8968486|927787.64502|3094.8968486|3100|1870.8744664|299.77982802|
filled_prescriptions|after_index|no|bd_11#inc_2016_2021|partner|65+|15705280.56|4061.1407216|-243198.29|4061.1407216|4108|3867.2091505|-59.88423123|
filled_prescriptions|after_index|no|bd_11#inc_2016_2021|pooled|65+|21898853.03|7265.0844749|816559.61783|7265.0844749|7318|3014.2599313|112.3950617|
filled_prescriptions|after_index|no|bd_11#inc_2016_2021|sibling|65+|403408.98|109.04690471|131970.26283|109.04690471|110|3699.4078931|1210.2155782|
filled_prescriptions|after_index|no|bd_11#prev_2021|father|0-24|20576859.56|13738.273973|2872468.7756|13738.273973|13765|1497.7761836|209.08512826|
filled_prescriptions|after_index|no|bd_11#prev_2021|mother|0-24|23013524.75|14285.347945|3673893.0147|14285.347945|14300|1610.9880444|257.17910608|
filled_prescriptions|after_index|no|bd_11#prev_2021|child|25-64|3398202.9|3901.369863|801758.3111|3901.369863|3907|871.02813097|205.50687047|
filled_prescriptions|after_index|no|bd_11#prev_2021|parent|25-64|29158674.1|7848.3972603|1866329.3669|7848.3972603|7946|3715.23932|237.79751521|
filled_prescriptions|after_index|no|bd_11#prev_2021|partner|25-64|28154409.39|15425.115068|6267021.2582|15425.115068|15453|1825.2317253|406.28684003|
filled_prescriptions|after_index|no|bd_11#prev_2021|pooled|25-64|72521254.42|32850.084932|10137439.519|32850.084932|33004|2207.6428287|308.59705659|
filled_prescriptions|after_index|no|bd_11#prev_2021|sibling|25-64|11809968.03|5675.2027397|1202330.5823|5675.2027397|5698|2080.9772922|211.85685119|
filled_prescriptions|after_index|no|bd_11#prev_2021|child|65+|11030546.29|5931.6136986|1103192.3317|5931.6136986|5944|1859.6198017|185.98519521|
filled_prescriptions|after_index|no|bd_11#prev_2021|partner|65+|35072038.43|8390.6712329|3473960.3866|8390.6712329|8504|4179.8847144|414.02651709|
filled_prescriptions|after_index|no|bd_11#prev_2021|pooled|65+|47868890.68|14874.70137|4809113.7543|14874.70137|15006|3218.1412917|323.30825572|
filled_prescriptions|after_index|no|bd_11#prev_2021|sibling|65+|1766305.96|552.41643836|231961.03603|552.41643836|558|3197.4174506|419.90248646|
filled_prescriptions|after_index|no|bd_12#inc_2016_2021|father|0-24|35791725.7|24026.162639|5519728.0562|24026.162639|24075|1489.6979695|229.73822907|
filled_prescriptions|after_index|no|bd_12#inc_2016_2021|mother|0-24|30277174.35|19900.499858|5342572.9854|19900.499858|19926|1521.4278318|268.46426088|
filled_prescriptions|after_index|no|bd_12#inc_2016_2021|child|25-64|7526226.98|10908.21167|814998.25502|10908.21167|10965|689.95974846|74.71419511|
filled_prescriptions|after_index|no|bd_12#inc_2016_2021|parent|25-64|36056215.76|10225.078217|4531305.9729|10225.078217|10329|3526.2532956|443.15611839|
filled_prescriptions|after_index|no|bd_12#inc_2016_2021|partner|25-64|52317241.49|42174.234104|998184.09914|42174.234104|42259|1240.5024679|23.668102583|
filled_prescriptions|after_index|no|bd_12#inc_2016_2021|pooled|25-64|105271369.54|69543.309282|7305329.2283|69543.309282|69810|1513.7526619|105.04719007|
filled_prescriptions|after_index|no|bd_12#inc_2016_2021|sibling|25-64|9371685.31|6235.7852908|960840.90123|6235.7852908|6257|1502.8877476|154.08498792|
filled_prescriptions|after_index|no|bd_12#inc_2016_2021|child|65+|4422249.16|2617.4320832|949189.45299|2617.4320832|2623|1689.5373096|362.64148326|
filled_prescriptions|after_index|no|bd_12#inc_2016_2021|partner|65+|15773572.13|3917.2686953|503197.45563|3917.2686953|3967|4026.6760738|128.45620119|
filled_prescriptions|after_index|no|bd_12#inc_2016_2021|pooled|65+|20545372.51|6648.2970656|1451141.0501|6648.2970656|6705|3090.3210713|218.27259458|
filled_prescriptions|after_index|no|bd_12#inc_2016_2021|sibling|65+|349551.22|113.59628715|-1245.858533|113.59628715|115|3077.1359591|-10.96742301|
filled_prescriptions|after_index|no|bd_12#prev_2021|father|0-24|45528515.5|27624.484932|6208961.5552|27624.484932|27689|1648.1217881|224.76298004|
filled_prescriptions|after_index|no|bd_12#prev_2021|mother|0-24|37691080.9|22356.578082|5875878.7593|22356.578082|22382|1685.905632|262.82549761|
filled_prescriptions|after_index|no|bd_12#prev_2021|child|25-64|43890753.69|51087.580822|6564865.8863|51087.580822|51242|859.1276585|128.50218743|
filled_prescriptions|after_index|no|bd_12#prev_2021|parent|25-64|156285191.62|37826.526027|18313955.57|37826.526027|38392|4131.6295212|484.1564239|
filled_prescriptions|after_index|no|bd_12#prev_2021|partner|25-64|290231191.76|180062.51233|26282465.045|180062.51233|180395|1611.8357342|145.9630031|
filled_prescriptions|after_index|no|bd_12#prev_2021|pooled|25-64|540082216.75|294651.61096|55242890.274|294651.61096|295786|1832.9518545|187.48545136|
filled_prescriptions|after_index|no|bd_12#prev_2021|sibling|25-64|49675079.68|25674.991781|4081603.7723|25674.991781|25757|1934.7651639|158.97196023|
filled_prescriptions|after_index|no|bd_12#prev_2021|child|65+|53943850.18|31518.986301|5391924.3557|31518.986301|31591|1711.4716084|171.06909163|
filled_prescriptions|after_index|no|bd_12#prev_2021|partner|65+|214168144.63|50964.183562|13302529.606|50964.183562|51631|4202.3266079|261.01722184|
filled_prescriptions|after_index|no|bd_12#prev_2021|pooled|65+|274836262.1|84709.30137|19685738.213|84709.30137|85458|3244.4638033|232.39169601|
filled_prescriptions|after_index|no|bd_12#prev_2021|sibling|65+|6724267.29|2226.1315068|991284.25082|2226.1315068|2236|3020.6064958|445.29456044|
filled_prescriptions|after_index|no|bd_13#inc_2016_2021|father|0-24|1758906.18|1143.6170896|438535.21778|1143.6170896|1147|1538.0201957|383.46333031|
filled_prescriptions|after_index|no|bd_13#inc_2016_2021|mother|0-24|1869644.52|1240.6846471|320280.88846|1240.6846471|1241|1506.9458016|258.14850633|
filled_prescriptions|after_index|no|bd_13#inc_2016_2021|child|25-64|341097.39|450.61895351|22282.924597|450.61895351|453|756.95304722|49.449594659|
filled_prescriptions|after_index|no|bd_13#inc_2016_2021|parent|25-64|1456065.29|432.52866233|85367.179116|432.52866233|436|3366.4018522|197.36768116|
filled_prescriptions|after_index|no|bd_13#inc_2016_2021|partner|25-64|3056629.13|1947.0011004|229221.86268|1947.0011004|1950|1569.9164882|117.73073094|
filled_prescriptions|after_index|no|bd_13#inc_2016_2021|pooled|25-64|5487810.04|3198.1103601|317826.43831|3198.1103601|3208|1715.9539297|99.379446776|
filled_prescriptions|after_index|no|bd_13#inc_2016_2021|sibling|25-64|634018.23|367.96164384|-19045.52808|367.96164384|369|1723.0552168|-51.75954723|
filled_prescriptions|after_index|no|bd_13#inc_2016_2021|child|65+|1672262.36|847.72433565|375977.02267|847.72433565|849|1972.6487605|443.51330599|
filled_prescriptions|after_index|no|bd_13#inc_2016_2021|partner|65+|3687245.1|977.85078973|-92708.16911|977.85078973|990|3770.7645571|-94.8080935|
filled_prescriptions|after_index|no|bd_13#inc_2016_2021|pooled|65+|5423458.86|1860.5751254|273954.90357|1860.5751254|1874|2914.9367773|147.24205426|
filled_prescriptions|after_index|no|bd_13#inc_2016_2021|sibling|65+|63951.4|35|-9313.95|35|35|1827.1828571|-266.1128571|
filled_prescriptions|after_index|no|bd_13#prev_2021|father|0-24|5718324.81|4187.939726|747228.80208|4187.939726|4194|1365.4267215|178.42396285|
filled_prescriptions|after_index|no|bd_13#prev_2021|mother|0-24|6955743.75|4414.8219178|1061704.5945|4414.8219178|4420|1575.5434487|240.48639204|
filled_prescriptions|after_index|no|bd_13#prev_2021|child|25-64|1058235|1198.1561644|179764.63082|1198.1561644|1200|883.21959312|150.03439131|
filled_prescriptions|after_index|no|bd_13#prev_2021|parent|25-64|4912982.6|1397.0082192|438914.03529|1397.0082192|1407|3516.7886148|314.18142661|
filled_prescriptions|after_index|no|bd_13#prev_2021|partner|25-64|8443272.55|5547.0109589|-112396.8105|5547.0109589|5554|1522.1301369|-20.26259032|
filled_prescriptions|after_index|no|bd_13#prev_2021|pooled|25-64|15837016.71|9029.4684932|338690.75734|9029.4684932|9053|1753.9256848|37.509489911|
filled_prescriptions|after_index|no|bd_13#prev_2021|sibling|25-64|1422526.56|887.29315068|-167591.0982|887.29315068|892|1603.2204902|-188.8790622|
filled_prescriptions|after_index|no|bd_13#prev_2021|child|65+|2465678.32|1250.7452055|538359.12356|1250.7452055|1257|1971.367397|430.4306914|
filled_prescriptions|after_index|no|bd_13#prev_2021|partner|65+|8100629.39|2118.6383562|-67562.02274|2118.6383562|2148|3823.5073798|-31.8893607|
