cost_component|cost_period|additional_relative_req|var_pop|closest_relative_group|agegroup|act_cost|act_py|att_cost|att_py|n_cases_included|act_cost_py|att_cost_py
primary_sector|after_index|yes|bd_22#inc_2016_2021|child|65+|81765472.68|38627.855401|6225182.024|38627.855401|38705|2116.7489583|161.15784735
primary_sector|after_index|yes|bd_22#inc_2016_2021|partner|65+|116959369.59|31266.184393|8368093.04|31266.184393|32108|3740.762484|267.64036618
primary_sector|after_index|yes|bd_22#inc_2016_2021|pooled|65+|198724842.27|69894.039793|14593275.064|69894.039793|70813|2843.2301647|208.79140921
primary_sector|before_index|no|bd_22#inc_2016_2021|father|0-24|59360016.604|37378|4299040.7969|37378|37378|1588.1003961|115.01527093
primary_sector|before_index|no|bd_22#inc_2016_2021|mother|0-24|100965050.53|37852|14786695.307|37852|37852|2667.3636937|390.64502026
primary_sector|before_index|no|bd_22#inc_2016_2021|child|25-64|47523320.908|31276|5089469.7327|31276|31276|1519.48206|162.72764205
primary_sector|before_index|no|bd_22#inc_2016_2021|parent|25-64|73637453.523|23309.998144|4176239.9039|23309.998144|23310|3159.0501668|179.16088531
primary_sector|before_index|no|bd_22#inc_2016_2021|partner|25-64|165120449.91|77654.992447|17586085.219|77654.992447|77655|2126.3339897|226.46432205
primary_sector|before_index|no|bd_22#inc_2016_2021|pooled|25-64|327270771.28|152391.99059|28770126.332|152391.99059|152392|2147.5588711|188.79027842
primary_sector|before_index|no|bd_22#inc_2016_2021|sibling|25-64|40989546.94|20151|1918331.4772|20151|20151|2034.1197429|95.197830242
primary_sector|before_index|no|bd_22#inc_2016_2021|child|65+|82875138.122|40616.999573|4911168.1|40616.999573|40617|2040.4052242|120.91410374
primary_sector|before_index|no|bd_22#inc_2016_2021|partner|65+|121956151.76|33607.976076|8119250.6145|33607.976076|33608|3628.7859609|241.58701482
primary_sector|before_index|no|bd_22#inc_2016_2021|pooled|65+|204831289.88|74224.975649|13030418.715|74224.975649|74225|2759.6006343|175.55302108
primary_sector|before_index|yes|bd_22#inc_2016_2021|father|0-24|56716308.788|36037|5234846.1714|36037|36037|1573.8354688|145.26309547
primary_sector|before_index|yes|bd_22#inc_2016_2021|mother|0-24|97444153.927|36576|14465496.005|36576|36576|2664.1555645|395.49146994
primary_sector|before_index|yes|bd_22#inc_2016_2021|child|25-64|45261066.095|29896|4740402.3894|29896|29896|1513.9505651|158.56309839
primary_sector|before_index|yes|bd_22#inc_2016_2021|parent|25-64|63806822.489|20546|4598685.3433|20546|20546|3105.5593541|223.82387537
primary_sector|before_index|yes|bd_22#inc_2016_2021|partner|25-64|158510717.45|74761.993203|16435391.982|74761.993203|74762|2120.2045406|219.8361932
primary_sector|before_index|yes|bd_22#inc_2016_2021|pooled|25-64|292065743.95|137405.9932|27080120.631|137405.9932|137406|2125.5677219|197.08107339
primary_sector|before_index|yes|bd_22#inc_2016_2021|sibling|25-64|24487137.919|12202|1305640.917|12202|12202|2006.8134665|107.00220595
primary_sector|before_index|yes|bd_22#inc_2016_2021|child|65+|78890486.54|38704.999573|4739122.7147|38704.999573|38705|2038.2505467|122.44213324
primary_sector|before_index|yes|bd_22#inc_2016_2021|partner|65+|116694877.95|32107.976076|6212533.7925|32107.976076|32108|3634.4513797|193.48880097
primary_sector|before_index|yes|bd_22#inc_2016_2021|pooled|65+|195585364.49|70812.975649|10951656.507|70812.975649|70813|2761.9989514|154.65606983
primary_sector|after_index|no|bd_22#prev_2021|father|0-24|62923440.235|36918.224658|5155878.0138|36918.224658|36998|1704.4004911|139.65671594
primary_sector|after_index|no|bd_22#prev_2021|mother|0-24|102442858.97|36530.252055|17840686.818|36530.252055|36566|2804.3293766|488.38115849
primary_sector|after_index|no|bd_22#prev_2021|child|25-64|160510012.07|94099.991781|22097399.259|94099.991781|94354|1705.7388532|234.82891806
primary_sector|after_index|no|bd_22#prev_2021|parent|25-64|198128528.34|57230.90137|12792204.029|57230.90137|58028|3461.9152172|223.51917798
primary_sector|after_index|no|bd_22#prev_2021|partner|25-64|382078976.98|176400.01096|28449575.605|176400.01096|176684|2165.9804605|161.27876325
primary_sector|after_index|no|bd_22#prev_2021|pooled|25-64|865005834.76|383445.12877|72150936.846|383445.12877|384940|2255.8790551|188.16495877
primary_sector|after_index|no|bd_22#prev_2021|sibling|25-64|124288317.38|55714.224658|8811757.9526|55714.224658|55874|2230.8183976|158.15993145
primary_sector|after_index|no|bd_22#prev_2021|child|65+|296482479.13|136191.51233|25247412.042|136191.51233|136426|2176.9526901|185.38168503
primary_sector|after_index|no|bd_22#prev_2021|partner|65+|364127077.28|98772.049315|22861583.234|98772.049315|99905|3686.5396618|231.45802271
primary_sector|after_index|no|bd_22#prev_2021|pooled|65+|660609556.41|234963.56164|48108995.276|234963.56164|236331|2811.5404439|204.75087686
primary_sector|after_index|yes|bd_22#prev_2021|father|0-24|60236538.606|35661.693151|5519418.8417|35661.693151|35734|1689.1104511|154.77164302
primary_sector|after_index|yes|bd_22#prev_2021|mother|0-24|99191439.947|35384.509589|16928279.135|35384.509589|35418|2803.2447277|478.40931899
primary_sector|after_index|yes|bd_22#prev_2021|child|25-64|152217181.82|89628.035616|19839602.934|89628.035616|89867|1698.3210752|221.35487849
primary_sector|after_index|yes|bd_22#prev_2021|parent|25-64|168554203.17|49510.884932|11662783.074|49510.884932|50114|3404.3868011|235.55998019
primary_sector|after_index|yes|bd_22#prev_2021|partner|25-64|365778510.82|169405.98904|28965619.128|169405.98904|169653|2159.1828771|170.98344216
primary_sector|after_index|yes|bd_22#prev_2021|pooled|25-64|762152596.24|342292.6274|65076909.246|342292.6274|343481|2226.6111953|190.12068633
primary_sector|after_index|yes|bd_22#prev_2021|sibling|25-64|75602700.424|33747.717808|4608904.1101|33747.717808|33847|2240.2314981|136.56935667
primary_sector|after_index|yes|bd_22#prev_2021|child|65+|283344125.6|130393.05205|22963016.998|130393.05205|130611|2173.0001801|176.10613937
primary_sector|after_index|yes|bd_22#prev_2021|partner|65+|349117731.7|94415.265753|23167337.793|94415.265753|95457|3697.6830909|245.37703313
primary_sector|after_index|yes|bd_22#prev_2021|pooled|65+|632461857.3|224808.31781|46130354.791|224808.31781|226068|2813.3383296|205.19861205
primary_sector|before_index|no|bd_22#prev_2021|father|0-24|58593618.216|36998|5104255.5548|36998|36998|1583.6969084|137.96031015
primary_sector|before_index|no|bd_22#prev_2021|mother|0-24|97714189.102|36566|17257742.182|36566|36566|2672.2690232|471.96144456
primary_sector|before_index|no|bd_22#prev_2021|child|25-64|152789763.22|94354|20815641.429|94354|94354|1619.324705|220.61217786
primary_sector|before_index|no|bd_22#prev_2021|parent|25-64|191285075.97|58028|10638170.236|58028|58028|3296.4271725|183.32822492
primary_sector|before_index|no|bd_22#prev_2021|partner|25-64|360714182.35|176684|30529599.951|176684|176684|2041.5780849|172.79210314
primary_sector|before_index|no|bd_22#prev_2021|pooled|25-64|822001755.04|384940|69625995.604|384940|384940|2135.4022836|180.87493013
primary_sector|before_index|no|bd_22#prev_2021|sibling|25-64|117212733.51|55874|7642583.9881|55874|55874|2097.8045872|136.78247464
primary_sector|before_index|no|bd_22#prev_2021|child|65+|278897266.5|136426|25462823.561|136426|136426|2044.3116891|186.64201517
primary_sector|before_index|no|bd_22#prev_2021|partner|65+|358014634.97|99905|21756898.217|99905|99905|3583.5507229|217.77586924
primary_sector|before_index|no|bd_22#prev_2021|pooled|65+|636911901.47|236331|47219721.778|236331|236331|2694.9993927|199.80333421
primary_sector|before_index|yes|bd_22#prev_2021|father|0-24|55911225.873|35734|5802743.6334|35734|35734|1564.6506373|162.38718401
primary_sector|before_index|yes|bd_22#prev_2021|mother|0-24|94506449.74|35418|16437698.132|35418|35418|2668.3169502|464.10576916
primary_sector|before_index|yes|bd_22#prev_2021|child|25-64|144995263.14|89867|18850292.913|89867|89867|1613.4427893|209.75767426
primary_sector|before_index|yes|bd_22#prev_2021|parent|25-64|162680040.77|50114|9885267.8873|50114|50114|3246.1994805|197.25561494
primary_sector|before_index|yes|bd_22#prev_2021|partner|25-64|345147215.84|169653|28995435.674|169653|169653|2034.4303716|170.91024429
primary_sector|before_index|yes|bd_22#prev_2021|pooled|25-64|723760282.81|343481|61943026.624|343481|343481|2107.1333867|180.33901911
primary_sector|before_index|yes|bd_22#prev_2021|sibling|25-64|70937763.06|33847|4212030.1492|33847|33847|2095.8360581|124.44323424
primary_sector|before_index|yes|bd_22#prev_2021|child|65+|266546797.93|130611|23314301.33|130611|130611|2040.7683727|178.50182091
primary_sector|before_index|yes|bd_22#prev_2021|partner|65+|343309033.9|95457|21520436.574|95457|95457|3596.4783504|225.44639548
primary_sector|before_index|yes|bd_22#prev_2021|pooled|65+|609855831.83|226068|44834737.904|226068|226068|2697.665445|198.32412329
primary_sector|after_index|no|bd_23#inc_2016_2021|father|0-24|46051363.724|26332.401894|4288871.9483|26332.401894|26418|1748.8478229|162.87431605
primary_sector|after_index|no|bd_23#inc_2016_2021|mother|0-24|76424594.082|27114.649487|12487085.842|27114.649487|27174|2818.5720829|460.52912644
primary_sector|after_index|no|bd_23#inc_2016_2021|child|25-64|13447072.999|8910.7432443|1627826.8589|8910.7432443|8970|1509.0854522|182.68137845
primary_sector|after_index|no|bd_23#inc_2016_2021|parent|25-64|28154948.707|8413.8477581|1763408.855|8413.8477581|8506|3346.2631505|209.58411724
primary_sector|after_index|no|bd_23#inc_2016_2021|partner|25-64|52581010.2|23149.995845|10006691.301|23149.995845|23281|2271.3183428|432.25456144
primary_sector|after_index|no|bd_23#inc_2016_2021|pooled|25-64|105420475.41|45753.18041|14273738.108|45753.18041|46056|2304.1125112|311.97258813
primary_sector|after_index|no|bd_23#inc_2016_2021|sibling|25-64|11237443.505|5278.5935624|875811.09252|5278.5935624|5299|2128.870763|165.91750855
primary_sector|after_index|no|bd_23#inc_2016_2021|child|65+|5852061.4129|2591.6862639|332108.49548|2591.6862639|2599|2258.0130529|128.14378812
primary_sector|after_index|no|bd_23#inc_2016_2021|partner|65+|10798985.019|2500.8989894|1559058.3202|2500.8989894|2621|4318.0412582|623.39915639
primary_sector|after_index|no|bd_23#inc_2016_2021|pooled|65+|16651046.432|5092.5852534|1891166.8157|5092.5852534|5220|3269.6647387|371.35692809
primary_sector|after_index|yes|bd_23#inc_2016_2021|father|0-24|43767393.583|25296.116962|4185047.5749|25296.116962|25375|1730.2020562|165.44229223
primary_sector|after_index|yes|bd_23#inc_2016_2021|mother|0-24|73341645.941|26068.964646|11970639.935|26068.964646|26124|2813.3701103|459.19122979
primary_sector|after_index|yes|bd_23#inc_2016_2021|child|25-64|12552014.124|8361.8192679|1551034.5694|8361.8192679|8418|1501.1104308|185.49008531
primary_sector|after_index|yes|bd_23#inc_2016_2021|parent|25-64|25426795.316|7706.9587769|2310852.9039|7706.9587769|7784|3299.1996003|299.83979035
primary_sector|after_index|yes|bd_23#inc_2016_2021|partner|25-64|49923363.733|22141.129156|8917089.1913|22141.129156|22253|2254.7794821|402.73868276
primary_sector|after_index|yes|bd_23#inc_2016_2021|pooled|25-64|93156626.738|40638.520705|13210978.17|40638.520705|40895|2292.3232717|325.08511484
primary_sector|after_index|yes|bd_23#inc_2016_2021|sibling|25-64|5254453.5655|2428.613504|432001.50585|2428.613504|2440|2163.5610429|177.87989119
primary_sector|after_index|yes|bd_23#inc_2016_2021|child|65+|5546680.7032|2447.3711954|702421.28184|2447.3711954|2453|2266.3830944|287.01052098
primary_sector|after_index|yes|bd_23#inc_2016_2021|partner|65+|10423384.472|2403.0797365|1493434.2033|2403.0797365|2511|4337.5108672|621.46677057
primary_sector|after_index|yes|bd_23#inc_2016_2021|pooled|65+|15970065.175|4850.450932|2195855.4851|4850.450932|4964|3292.4908218|452.71161711
primary_sector|before_index|no|bd_23#inc_2016_2021|father|0-24|44727969.279|26417.999536|3590950.7939|26417.999536|26418|1693.0869129|135.92818748
primary_sector|before_index|no|bd_23#inc_2016_2021|mother|0-24|75211405.581|27173.998263|11428807.593|27173.998263|27174|2767.7710454|420.57880045
primary_sector|before_index|no|bd_23#inc_2016_2021|child|25-64|13359596.759|8970|1456447.847|8970|8970|1489.3641871|162.36876779
primary_sector|before_index|no|bd_23#inc_2016_2021|parent|25-64|27697961.831|8506|1087668.6759|8506|8506|3256.2851905|127.87075899
primary_sector|before_index|no|bd_23#inc_2016_2021|partner|25-64|51982298.381|23280.989857|9190949.8475|23280.989857|23281|2232.8216584|394.78346513
primary_sector|before_index|no|bd_23#inc_2016_2021|pooled|25-64|104054854.57|46055.989857|12259275.734|46055.989857|46056|2259.3120871|266.18200525
primary_sector|before_index|no|bd_23#inc_2016_2021|sibling|25-64|11014997.598|5299|524209.36337|5299|5299|2078.6936399|98.926092351
primary_sector|before_index|no|bd_23#inc_2016_2021|child|65+|5876717.061|2598.9997081|618077.17615|2598.9997081|2599|2261.145718|237.81348425
primary_sector|before_index|no|bd_23#inc_2016_2021|partner|65+|11083740.261|2620.9978516|1591204.4126|2620.9978516|2621|4228.8246263|607.09870922
primary_sector|before_index|no|bd_23#inc_2016_2021|pooled|65+|16960457.322|5219.9975597|2209281.5888|5219.9975597|5220|3249.131274|423.23421869
primary_sector|before_index|yes|bd_23#inc_2016_2021|father|0-24|42462441.014|25374.999536|3660173.9972|25374.999536|25375|1673.3967208|144.24331287
primary_sector|before_index|yes|bd_23#inc_2016_2021|mother|0-24|72204928.659|26123.998263|10656379.479|26123.998263|26124|2763.9310006|407.91533409
primary_sector|before_index|yes|bd_23#inc_2016_2021|child|25-64|12495621.532|8418|1570825.7003|8418|8418|1484.3931495|186.60319557
primary_sector|before_index|yes|bd_23#inc_2016_2021|parent|25-64|25142479.791|7784|1817895.7079|7784|7784|3230.0205282|233.54261407
primary_sector|before_index|yes|bd_23#inc_2016_2021|partner|25-64|49202577.451|22252.990561|8067894.2629|22252.990561|22253|2211.0546139|362.55325957
primary_sector|before_index|yes|bd_23#inc_2016_2021|pooled|25-64|91900567.375|40894.990561|11784765.593|40894.990561|40895|2247.232879|288.17137334
primary_sector|before_index|yes|bd_23#inc_2016_2021|sibling|25-64|5059888.6003|2440|328149.92156|2440|2440|2073.7248362|134.48767277
primary_sector|before_index|yes|bd_23#inc_2016_2021|child|65+|5545412.4749|2452.9997081|739247.23255|2452.9997081|2453|2260.6657704|301.36458236
primary_sector|before_index|yes|bd_23#inc_2016_2021|partner|65+|10625910.335|2510.9981735|1572361.4427|2510.9981735|2511|4231.7475366|626.18979944
primary_sector|before_index|yes|bd_23#inc_2016_2021|pooled|65+|16171322.81|4963.9978816|2311608.6752|4963.9978816|4964|3257.7215373|465.67479084
primary_sector|after_index|no|bd_23#prev_2021|father|0-24|58767030.332|31744.364384|4380017.0259|31744.364384|31811|1851.2586871|137.97778317
primary_sector|after_index|no|bd_23#prev_2021|mother|0-24|93476261.713|31822.054795|15089738.279|31822.054795|31871|2937.4678133|474.19119778
primary_sector|after_index|no|bd_23#prev_2021|child|25-64|54870139.296|34787.060274|6412111.8347|34787.060274|34896|1577.3146355|184.32462485
primary_sector|after_index|no|bd_23#prev_2021|parent|25-64|116139029.93|33216.693151|7348003.1161|33216.693151|33591|3496.4055393|221.21416731
primary_sector|after_index|no|bd_23#prev_2021|partner|25-64|148621526.65|70324.169863|15988544.086|70324.169863|70447|2113.3776188|227.35489259
primary_sector|after_index|no|bd_23#prev_2021|pooled|25-64|371266686.87|161012.48493|33330218.523|161012.48493|161676|2305.8254584|207.00393847
primary_sector|after_index|no|bd_23#prev_2021|sibling|25-64|51635991.001|22684.561644|3581559.4867|22684.561644|22742|2276.2613539|157.88532937
primary_sector|after_index|no|bd_23#prev_2021|child|65+|26443700.846|11568.180822|2341057.9682|11568.180822|11591|2285.8996806|202.37045083
primary_sector|after_index|no|bd_23#prev_2021|partner|65+|35671838.437|9526.3041096|2265087.9033|9526.3041096|9662|3744.5622171|237.77194988
primary_sector|after_index|no|bd_23#prev_2021|pooled|65+|62115539.283|21094.484932|4606145.8715|21094.484932|21253|2944.6340825|218.35782606
primary_sector|after_index|yes|bd_23#prev_2021|father|0-24|56356475.828|30601.808219|5328046.6075|30601.808219|30663|1841.6060719|174.10888171
primary_sector|after_index|yes|bd_23#prev_2021|mother|0-24|90165337.454|30752.323288|14391476.944|30752.323288|30800|2931.9845727|467.98015256
primary_sector|after_index|yes|bd_23#prev_2021|child|25-64|50989318.469|32577.284932|5120817.8379|32577.284932|32676|1565.1801117|157.1898287
primary_sector|after_index|yes|bd_23#prev_2021|parent|25-64|104451813.84|30066.873973|9041419.154|30066.873973|30361|3473.9831594|300.71031535
primary_sector|after_index|yes|bd_23#prev_2021|partner|25-64|141301182.37|67203.164384|13860132.731|67203.164384|67309|2102.597157|206.24226341
primary_sector|after_index|yes|bd_23#prev_2021|pooled|25-64|321419687.27|140714.06027|29629513.559|140714.06027|141242|2284.2044828|210.56540832
primary_sector|after_index|yes|bd_23#prev_2021|sibling|25-64|24677372.592|10866.736986|1607143.8362|10866.736986|10896|2270.9091628|147.89571499
primary_sector|after_index|yes|bd_23#prev_2021|child|65+|24552143.249|10727.027397|2122340.4108|10727.027397|10748|2288.811461|197.84981731
primary_sector|after_index|yes|bd_23#prev_2021|partner|65+|34292733.364|9114.4109589|2133282.0323|9114.4109589|9243|3762.4739019|234.05594086
primary_sector|after_index|yes|bd_23#prev_2021|pooled|65+|58844876.613|19841.438356|4255622.4431|19841.438356|19991|2965.7565927|214.48154951
primary_sector|before_index|no|bd_23#prev_2021|father|0-24|55847955.275|31811|5222954.5742|31811|31811|1755.6177195|164.18706027
primary_sector|before_index|no|bd_23#prev_2021|mother|0-24|89899202.731|31871|16078200.946|31871|31871|2820.7211173|504.47745429
primary_sector|before_index|no|bd_23#prev_2021|child|25-64|53789461.463|34896|7142502.9977|34896|34896|1541.4219814|204.67970534
primary_sector|before_index|no|bd_23#prev_2021|parent|25-64|112113824.18|33591|5558688.6301|33591|33591|3337.6149618|165.48148701
primary_sector|before_index|no|bd_23#prev_2021|partner|25-64|141818199.36|70447|15261845.829|70447|70447|2013.1190733|216.64294902
