cost_component|cost_period|additional_relative_req|var_pop|closest_relative_group|agegroup|act_cost|act_py|att_cost|att_py|act_cost_py|att_cost_py
primary_sector|before_index|no|bd_19#prev_2021|partner|65+|4674208.7632|1305|98282.6992|1305|3581.7691672|75.31241318
primary_sector|before_index|no|bd_19#prev_2021|pooled|65+|9267017.7243|3371|499081.27937|3371|2749.0411523|148.05140296
primary_sector|before_index|yes|bd_19#prev_2021|father|0-24|9828945.2803|5152|1089948.2472|5152|1907.792174|211.5582778
primary_sector|before_index|yes|bd_19#prev_2021|mother|0-24|15623554.599|5377|2232657.9087|5377|2905.6266689|415.22371372
primary_sector|before_index|yes|bd_19#prev_2021|child|25-64|14275646.479|8905.4726776|2611206.5457|8905.4726776|1603.0195135|293.21369457
primary_sector|before_index|yes|bd_19#prev_2021|parent|25-64|48204619.282|14666|3074987.7383|14666|3286.8279887|209.66778524
primary_sector|before_index|yes|bd_19#prev_2021|partner|25-64|36816225.924|19893|4660501.6146|19893|1850.7126086|234.27847055
primary_sector|before_index|yes|bd_19#prev_2021|pooled|25-64|108173489.94|47506.472678|11076594.897|47506.472678|2277.0263469|233.15969956
primary_sector|before_index|yes|bd_19#prev_2021|sibling|25-64|8876998.2503|4042|729898.99821|4042|2196.1895721|180.57867348
primary_sector|before_index|yes|bd_19#prev_2021|child|65+|4218053.9633|1922|244574.85299|1922|2194.6170465|127.25018366
primary_sector|before_index|yes|bd_19#prev_2021|partner|65+|4557192.5906|1253|93319.68948|1253|3637.025212|74.477006768
primary_sector|before_index|yes|bd_19#prev_2021|pooled|65+|8775246.554|3175|337894.54247|3175|2763.8571823|106.42347794
primary_sector|after_index|no|bd_20#inc_2016_2021|father|0-24|702956.32131|408|96624.58277|408|1722.9321601|236.82495777
primary_sector|after_index|no|bd_20#inc_2016_2021|mother|0-24|1073460.0252|422|42374.48151|422|2543.7441355|100.41346329
primary_sector|after_index|no|bd_20#inc_2016_2021|child|25-64|2689772.4172|1452.9571375|371924.10588|1452.9571375|1851.2400317|255.97734185
primary_sector|after_index|no|bd_20#inc_2016_2021|parent|25-64|3950498.5153|1029|124705.64395|1029|3839.1627943|121.19110199
primary_sector|after_index|no|bd_20#inc_2016_2021|partner|25-64|14114875.7|5641|1099712.337|5641|2502.1938841|194.94989133
primary_sector|after_index|no|bd_20#inc_2016_2021|pooled|25-64|23367641.32|9216.9571375|1649639.052|9216.9571375|2535.2880535|178.97870494
primary_sector|after_index|no|bd_20#inc_2016_2021|sibling|25-64|2612494.6876|1094|53296.96514|1094|2388.0207382|48.71751841
primary_sector|after_index|no|bd_20#inc_2016_2021|child|65+|10291256.984|4506|552529.32499|4506|2283.9007955|122.62080004
primary_sector|after_index|no|bd_20#inc_2016_2021|partner|65+|30381166.203|7897|797929.57055|7897|3847.1781946|101.04211353
primary_sector|after_index|no|bd_20#inc_2016_2021|pooled|65+|40672423.187|12403|1350458.8955|12403|3279.2407633|108.88163312
primary_sector|after_index|yes|bd_20#inc_2016_2021|father|0-24|677484.37268|398|26289.0347|398|1702.2220419|66.052851005
primary_sector|after_index|yes|bd_20#inc_2016_2021|mother|0-24|1032098.0012|412|-37577.20486|412|2505.0922359|-91.20680791
primary_sector|after_index|yes|bd_20#inc_2016_2021|child|25-64|2399615.2905|1326.9571375|163827.6391|1326.9571375|1808.3593077|123.46113862
primary_sector|after_index|yes|bd_20#inc_2016_2021|parent|25-64|3364449.7036|890|305939.3489|890|3780.2805658|343.75207742
primary_sector|after_index|yes|bd_20#inc_2016_2021|partner|25-64|13551907.541|5437|883492.63659|5437|2492.5340337|162.49634662
primary_sector|after_index|yes|bd_20#inc_2016_2021|pooled|25-64|20906116.501|8311.9571375|1514071.0461|8311.9571375|2515.1857926|182.15578125
primary_sector|after_index|yes|bd_20#inc_2016_2021|sibling|25-64|1590143.9657|658|160811.42149|658|2416.6321667|244.39425758
primary_sector|after_index|yes|bd_20#inc_2016_2021|child|65+|9623265.2652|4228|432893.68831|4228|2276.0797694|102.3873435
primary_sector|after_index|yes|bd_20#inc_2016_2021|partner|65+|29466309.878|7661|653013.34301|7661|3846.2746218|85.238655921
primary_sector|after_index|yes|bd_20#inc_2016_2021|pooled|65+|39089575.143|11889|1085907.0313|11889|3287.8774618|91.337120979
primary_sector|before_index|no|bd_20#inc_2016_2021|father|0-24|720957.83886|408|93876.50387|408|1767.0535266|230.08947027
primary_sector|before_index|no|bd_20#inc_2016_2021|mother|0-24|1140761.9532|422|157672.34949|422|2703.2273773|373.63115993
primary_sector|before_index|no|bd_20#inc_2016_2021|child|25-64|2588483.7611|1452.9571375|379403.24076|1452.9571375|1781.5279572|261.12486801
primary_sector|before_index|no|bd_20#inc_2016_2021|parent|25-64|3977144.1993|1029|101216.266|1029|3865.0575309|98.363718173
primary_sector|before_index|no|bd_20#inc_2016_2021|partner|25-64|13761236.96|5641|786670.24329|5641|2439.5030952|139.45581338
primary_sector|before_index|no|bd_20#inc_2016_2021|pooled|25-64|22980124.649|9216.9571375|1300349.6495|9216.9571375|2493.24417|141.08231492
primary_sector|before_index|no|bd_20#inc_2016_2021|sibling|25-64|2653259.7282|1094|33059.89941|1094|2425.2831153|30.219286481
primary_sector|before_index|no|bd_20#inc_2016_2021|child|65+|10123120.392|4506|633526.49035|4506|2246.5868601|140.59620292
primary_sector|before_index|no|bd_20#inc_2016_2021|partner|65+|30024048.181|7897|847582.87586|7897|3801.9562089|107.32972975
primary_sector|before_index|no|bd_20#inc_2016_2021|pooled|65+|40147168.573|12403|1481109.3662|12403|3236.8917659|119.4154129
primary_sector|before_index|yes|bd_20#inc_2016_2021|father|0-24|691223.41355|398|53622.09644|398|1736.7422451|134.72888553
primary_sector|before_index|yes|bd_20#inc_2016_2021|mother|0-24|1091545.1413|412|77681.20112|412|2649.381411|188.54660466
primary_sector|before_index|yes|bd_20#inc_2016_2021|child|25-64|2343551.311|1326.9571375|149165.05846|1326.9571375|1766.1092772|112.41136149
primary_sector|before_index|yes|bd_20#inc_2016_2021|parent|25-64|3388217.474|890|268480.73163|890|3806.9859258|301.6637434
primary_sector|before_index|yes|bd_20#inc_2016_2021|partner|25-64|13207895.672|5437|993672.05688|5437|2429.2616648|182.76109194
primary_sector|before_index|yes|bd_20#inc_2016_2021|pooled|25-64|20513334.218|8311.9571375|1579813.3075|8311.9571375|2467.9307025|190.06514126
primary_sector|before_index|yes|bd_20#inc_2016_2021|sibling|25-64|1573669.761|658|168495.46049|658|2391.5953815|256.0721284
primary_sector|before_index|yes|bd_20#inc_2016_2021|child|65+|9397273.5191|4228|381649.2139|4228|2222.6285523|90.26707992
primary_sector|before_index|yes|bd_20#inc_2016_2021|partner|65+|29126948.049|7661|628622.96427|7661|3801.977294|82.054948998
primary_sector|before_index|yes|bd_20#inc_2016_2021|pooled|65+|38524221.569|11889|1010272.1782|11889|3240.3248018|84.975370357
primary_sector|after_index|no|bd_20#prev_2021|father|0-24|1041090.011|609|34168.50372|609|1709.5074073|56.105917438
primary_sector|after_index|no|bd_20#prev_2021|mother|0-24|1547538.8261|612|-80893.92704|612|2528.6582125|-132.1796193
primary_sector|after_index|no|bd_20#prev_2021|child|25-64|4793889.8431|2550.9535519|595839.31122|2550.9535519|1879.2540693|233.57513145
primary_sector|after_index|no|bd_20#prev_2021|parent|25-64|7284261.336|1874|270914.98866|1874|3887.0124525|144.56509534
primary_sector|after_index|no|bd_20#prev_2021|partner|25-64|23647814.423|9308|1659721.3306|9308|2540.5902904|178.31127317
primary_sector|after_index|no|bd_20#prev_2021|pooled|25-64|40736363.001|15740.953552|2725389.1539|15740.953552|2587.9221907|173.14002896
primary_sector|after_index|no|bd_20#prev_2021|sibling|25-64|5010397.3984|2008|198913.5234|2008|2495.2178279|99.060519622
primary_sector|after_index|no|bd_20#prev_2021|child|65+|23179237.189|9504|1786732.6966|9504|2438.8928019|187.99796891
primary_sector|after_index|no|bd_20#prev_2021|partner|65+|54804400.843|13814|2940972.9115|13814|3967.3085886|212.89799562
primary_sector|after_index|no|bd_20#prev_2021|pooled|65+|77983638.032|23318|4727705.6081|23318|3344.3536338|202.74918981
primary_sector|after_index|yes|bd_20#prev_2021|father|0-24|977204.19988|587|-37603.45018|587|1664.7431003|-64.06039213
primary_sector|after_index|yes|bd_20#prev_2021|mother|0-24|1457063.9032|592|29981.02482|592|2461.2565932|50.643623007
primary_sector|after_index|yes|bd_20#prev_2021|child|25-64|4422003.0971|2366.9535519|258795.86451|2366.9535519|1868.2255482|109.33711154
primary_sector|after_index|yes|bd_20#prev_2021|parent|25-64|6297383.453|1655|179027.68816|1655|3805.0655305|108.1738297
primary_sector|after_index|yes|bd_20#prev_2021|partner|25-64|22553133.509|8927|1917276.1099|8927|2526.3955987|214.77272431
primary_sector|after_index|yes|bd_20#prev_2021|pooled|25-64|36376452.657|14190.953552|2257697.4689|14190.953552|2563.3550645|159.09413421
primary_sector|after_index|yes|bd_20#prev_2021|sibling|25-64|3103932.5976|1242|-97402.19366|1242|2499.1405778|-78.42366639
primary_sector|after_index|yes|bd_20#prev_2021|child|65+|21873703.748|8956|1710159.7622|8956|2442.3519147|190.951291
primary_sector|after_index|yes|bd_20#prev_2021|partner|65+|53109236.558|13352|3208960.5269|13352|3977.6240682|240.33556972
primary_sector|after_index|yes|bd_20#prev_2021|pooled|65+|74982940.306|22308|4919120.2891|22308|3361.2578584|220.50924732
primary_sector|before_index|no|bd_20#prev_2021|father|0-24|981648.44381|609|19106.69879|609|1611.9022066|31.373889639
primary_sector|before_index|no|bd_20#prev_2021|mother|0-24|1605636.9479|612|105572.81397|612|2623.5897841|172.50459799
primary_sector|before_index|no|bd_20#prev_2021|child|25-64|4697875.2549|2550.9535519|644938.17344|2550.9535519|1841.6153643|252.82238987
primary_sector|before_index|no|bd_20#prev_2021|parent|25-64|7190256.9706|1874|509656.00017|1874|3836.8500377|271.9615796
primary_sector|before_index|no|bd_20#prev_2021|partner|25-64|22409749.488|9308|1707980.6953|9308|2407.5794465|183.49599219
primary_sector|before_index|no|bd_20#prev_2021|pooled|25-64|39108956.466|15740.953552|3014923.0498|15740.953552|2484.5354087|191.53369838
primary_sector|before_index|no|bd_20#prev_2021|sibling|25-64|4811074.753|2008|152348.18087|2008|2395.9535623|75.870608003
primary_sector|before_index|no|bd_20#prev_2021|child|65+|21960825.931|9504|1766434.9083|9504|2310.6929641|185.86225887
primary_sector|before_index|no|bd_20#prev_2021|partner|65+|53883484.282|13814|3271789.735|13814|3900.6431361|236.8459342
primary_sector|before_index|no|bd_20#prev_2021|pooled|65+|75844310.213|23318|5038224.6433|23318|3252.6078657|216.06589945
primary_sector|before_index|yes|bd_20#prev_2021|father|0-24|929372.44483|587|14993.44342|587|1583.257998|25.542493049
primary_sector|before_index|yes|bd_20#prev_2021|mother|0-24|1526497.6036|592|129967.98395|592|2578.5432492|219.54051343
primary_sector|before_index|yes|bd_20#prev_2021|child|25-64|4351093.2816|2366.9535519|505881.09568|2366.9535519|1838.2672859|213.72666788
primary_sector|before_index|yes|bd_20#prev_2021|parent|25-64|6289682.8673|1655|294283.81628|1655|3800.4126086|177.81499473
primary_sector|before_index|yes|bd_20#prev_2021|partner|25-64|21357733.608|8927|1956444.4241|8927|2392.4872419|219.16034772
primary_sector|before_index|yes|bd_20#prev_2021|pooled|25-64|35023691.894|14190.953552|2835109.9762|14190.953552|2468.0294926|199.78290858
primary_sector|before_index|yes|bd_20#prev_2021|sibling|25-64|3025182.1363|1242|78500.64009|1242|2435.7344093|63.205024227
primary_sector|before_index|yes|bd_20#prev_2021|child|65+|20623804.664|8956|1593451.5816|8956|2302.7919455|177.92000688
primary_sector|before_index|yes|bd_20#prev_2021|partner|65+|52227368.594|13352|3025467.6093|13352|3911.5764375|226.59284072
primary_sector|before_index|yes|bd_20#prev_2021|pooled|65+|72851173.258|22308|4618919.1909|22308|3265.6972054|207.05214232
primary_sector|after_index|no|bd_21#inc_2016_2021|father|0-24|15074197.199|7945|1297982.6956|7945|1897.318716|163.37101266
primary_sector|after_index|no|bd_21#inc_2016_2021|mother|0-24|25069108.596|8627|3198744.3621|8627|2905.889486|370.78293289
primary_sector|after_index|no|bd_21#inc_2016_2021|child|25-64|2139238.6468|1323.2389101|281776.39805|1323.2389101|1616.668487|212.94446218
primary_sector|after_index|no|bd_21#inc_2016_2021|parent|25-64|9753244.6192|3050|169829.75383|3050|3197.785121|55.681886502
primary_sector|after_index|no|bd_21#inc_2016_2021|partner|25-64|5751506.7147|2456|961422.46046|2456|2341.8186949|391.45865654
primary_sector|after_index|no|bd_21#inc_2016_2021|pooled|25-64|21918855.715|8845.2389101|1672652.8293|8845.2389101|2478.0399871|189.10205211
primary_sector|after_index|no|bd_21#inc_2016_2021|sibling|25-64|4274865.7344|2016|259624.21693|2016|2120.4691143|128.78185364
primary_sector|after_index|no|bd_21#inc_2016_2021|child|65+|2445691.2938|1008|178441.73066|1008|2426.2810454|177.02552645
primary_sector|after_index|no|bd_21#inc_2016_2021|partner|65+|1975481.56|512|-48356.04959|512|3858.3624219|-94.44540936
primary_sector|after_index|no|bd_21#inc_2016_2021|pooled|65+|4421172.8538|1520|130085.68107|1520|2908.6663512|85.582684914
primary_sector|after_index|yes|bd_21#inc_2016_2021|father|0-24|14361495.653|7614|1133925.6168|7614|1886.1959093|148.92640095
primary_sector|after_index|yes|bd_21#inc_2016_2021|mother|0-24|24065453.755|8263|3508354.4471|8263|2912.4354054|424.58603983
primary_sector|after_index|yes|bd_21#inc_2016_2021|child|25-64|1989008.0709|1226.8319784|98786.426326|1226.8319784|1621.2554823|80.521561275
primary_sector|after_index|yes|bd_21#inc_2016_2021|parent|25-64|8816978.0956|2792|500297.60032|2792|3157.943444|179.18968493
primary_sector|after_index|yes|bd_21#inc_2016_2021|partner|25-64|5351432.1231|2291|870279.27525|2291|2335.849901|379.86873647
primary_sector|after_index|yes|bd_21#inc_2016_2021|pooled|25-64|17933830.506|7171.8319784|1598779.5287|7171.8319784|2500.5926742|222.92484451
primary_sector|after_index|yes|bd_21#inc_2016_2021|sibling|25-64|1776412.2166|862|129416.22678|862|2060.8030355|150.13483385
primary_sector|after_index|yes|bd_21#inc_2016_2021|child|65+|2263432.5015|937|274832.85819|937|2415.6163303|293.31148153
primary_sector|after_index|yes|bd_21#inc_2016_2021|partner|65+|1877496.2313|485|-49669.93487|485|3871.1262501|-102.4122368
primary_sector|after_index|yes|bd_21#inc_2016_2021|pooled|65+|4140928.7328|1422|225162.92332|1422|2912.0455223|158.34242146
primary_sector|before_index|no|bd_21#inc_2016_2021|father|0-24|14492398.19|7945|1062328.2637|7945|1824.0903952|133.71029122
primary_sector|before_index|no|bd_21#inc_2016_2021|mother|0-24|24439490.69|8627|2438596.5404|8627|2832.9072319|282.67028404
primary_sector|before_index|no|bd_21#inc_2016_2021|child|25-64|2056899.9766|1323.2389101|170969.83812|1323.2389101|1554.4433895|129.20557037
primary_sector|before_index|no|bd_21#inc_2016_2021|parent|25-64|9870351.2595|3050|476123.53777|3050|3236.1807408|156.10607796
primary_sector|before_index|no|bd_21#inc_2016_2021|partner|25-64|5493789.2429|2456|682083.82985|2456|2236.8848709|277.72142909
primary_sector|before_index|no|bd_21#inc_2016_2021|pooled|25-64|21517966.954|8845.2389101|1427952.0309|8845.2389101|2432.7174396|161.43736144
primary_sector|before_index|no|bd_21#inc_2016_2021|sibling|25-64|4096926.4755|2016|98774.82521|2016|2032.205593|48.995449013
primary_sector|before_index|no|bd_21#inc_2016_2021|child|65+|2313537.7737|1008|125759.67883|1008|2295.1763628|124.76158614
primary_sector|before_index|no|bd_21#inc_2016_2021|partner|65+|1874051.6919|512|-99444.75991|512|3660.2572108|-194.2280467
primary_sector|before_index|no|bd_21#inc_2016_2021|pooled|65+|4187589.4657|1520|26314.91892|1520|2754.9930695|17.312446658
primary_sector|before_index|yes|bd_21#inc_2016_2021|father|0-24|13779137.914|7614|950915.52117|7614|1809.7107846|124.89040204
primary_sector|before_index|yes|bd_21#inc_2016_2021|mother|0-24|23408911.054|8263|2821651.1122|8263|2832.9796749|341.48022657
primary_sector|before_index|yes|bd_21#inc_2016_2021|child|25-64|1906401.7503|1226.8319784|130854.50423|1226.8319784|1553.9224472|106.66049348
primary_sector|before_index|yes|bd_21#inc_2016_2021|parent|25-64|8908154.1994|2792|797555.29117|2792|3190.5996416|285.65733924
primary_sector|before_index|yes|bd_21#inc_2016_2021|partner|25-64|5116004.5619|2291|663981.54049|2291|2233.0879799|289.82171126
primary_sector|before_index|yes|bd_21#inc_2016_2021|pooled|25-64|17539609.841|7171.8319784|1562667.3852|7171.8319784|2445.6247572|217.8895699
primary_sector|before_index|yes|bd_21#inc_2016_2021|sibling|25-64|1609049.3292|862|-29723.95073|862|1866.6465537|-34.48254145
primary_sector|before_index|yes|bd_21#inc_2016_2021|child|65+|2160914.0844|937|135839.85138|937|2306.2049993|144.97316049
primary_sector|before_index|yes|bd_21#inc_2016_2021|partner|65+|1771188.5631|485|-122748.7518|485|3651.9351817|-253.0902098
primary_sector|before_index|yes|bd_21#inc_2016_2021|pooled|65+|3932102.6475|1422|13091.09962|1422|2765.1917352|9.2061178762
primary_sector|after_index|no|bd_21#prev_2021|father|0-24|14006361.078|6963|1417734.7041|6963|2011.5411572|203.60975213
primary_sector|after_index|no|bd_21#prev_2021|mother|0-24|23052065.827|7571|3293751.7334|7571|3044.7848141|435.04843923
primary_sector|after_index|no|bd_21#prev_2021|child|25-64|9394239.8182|5738.7650273|885839.14565|5738.7650273|1636.9793455|154.36058829
primary_sector|after_index|no|bd_21#prev_2021|parent|25-64|54696760.015|15790|2696575.3123|15790|3464.0126672|170.77741053
primary_sector|after_index|no|bd_21#prev_2021|partner|25-64|24716606.897|11097|2741986.5624|11097|2227.3233213|247.09259821
primary_sector|after_index|no|bd_21#prev_2021|pooled|25-64|114298954.6|43655.765027|7760099.402|43655.765027|2618.1869572|177.75657802
primary_sector|after_index|no|bd_21#prev_2021|sibling|25-64|25491347.871|11030|1435698.3817|11030|2311.092282|130.16304458
primary_sector|after_index|no|bd_21#prev_2021|child|65+|8224498.7591|3657|625839.96244|3657|2248.97423|171.13479968
primary_sector|after_index|no|bd_21#prev_2021|partner|65+|6504091.5353|1780|82564.50492|1780|3653.9840086|46.384553326
primary_sector|after_index|no|bd_21#prev_2021|pooled|65+|14728590.294|5437|708404.46736|5437|2708.9553604|130.29326234
primary_sector|after_index|yes|bd_21#prev_2021|father|0-24|13334841.734|6678|1358937.866|6678|1996.8316463|203.49473884
